qualifyId,raceId,driverId,constructorId,position,q1,q2,q3
1077,68,8,1,5,1:44.909,1:45.622,1:45.754
1078,68,30,6,6,1:47.366,1:45.660,1:45.775
1079,68,37,1,7,1:44.808,1:45.095,1:45.877
1080,68,2,2,8,1:46.249,1:45.055,1:46.053
1081,68,9,2,9,1:46.049,1:45.576,1:46.632
1082,68,38,9,10,1:46.387,1:45.747,1:48.021
1095,69,13,6,1,1:30.112,1:29.830,1:29.599
1096,69,30,6,2,1:31.279,1:28.954,1:29.711
1097,69,23,7,3,1:30.595,1:30.299,1:29.989
1098,69,15,7,4,1:30.420,1:30.204,1:30.039
1099,69,4,4,5,1:30.976,1:30.357,1:30.371
1100,69,21,4,6,1:31.696,1:30.306,1:30.599
1101,69,18,11,7,1:30.847,1:30.268,1:30.992
1102,69,22,11,8,1:31.972,1:30.598,1:31.478
1103,69,2,2,9,1:31.811,1:30.470,1:31.513
1104,69,3,3,10,1:30.585,1:30.321,1:31.856
1117,70,13,6,1,1:10.643,1:10.775,1:10.680
1118,70,8,1,2,1:12.035,1:11.386,1:11.299
1119,70,15,7,3,1:11.885,1:11.343,1:11.328
1120,70,4,4,4,1:11.791,1:11.148,1:11.567
1121,70,22,11,5,1:12.017,1:11.578,1:11.619
1122,70,21,4,6,1:12.042,1:11.461,1:11.629
1123,70,23,7,7,1:11.713,1:11.550,1:11.695
1124,70,2,2,8,1:12.307,1:11.648,1:11.882
1125,70,9,2,9,1:12.040,1:11.589,1:12.131
2986,1,18,23,1,1:25.211,1:24.855,1:26.202
2987,1,22,23,2,1:25.006,1:24.783,1:26.505
2988,1,20,9,3,1:25.938,1:25.121,1:26.830
2989,1,9,2,4,1:25.922,1:25.152,1:26.914
2990,1,3,3,5,1:25.846,1:25.123,1:26.973
2991,1,10,7,6,1:25.499,1:25.281,1:26.975
2992,1,13,6,7,1:25.844,1:25.319,1:27.033
2993,1,15,7,8,1:26.194,1:25.265,1:27.127
2994,1,8,6,9,1:25.899,1:25.380,1:27.163
2995,1,17,9,10,1:25.427,1:25.241,1:27.246
3006,2,18,23,1,1:35.058,1:33.784,1:35.181
3007,2,15,7,2,1:34.745,1:33.990,1:35.273
3008,2,20,9,3,1:34.935,1:34.276,1:35.518
3009,2,22,23,4,1:34.681,1:34.387,1:35.651
3010,2,10,7,5,1:34.907,1:34.258,1:35.690
3011,2,3,3,6,1:35.083,1:34.547,1:35.750
3012,2,17,9,7,1:35.027,1:34.222,1:35.797
3013,2,9,2,8,1:35.166,1:34.562,1:36.106
3014,2,8,6,9,1:35.476,1:34.456,1:36.170
3015,2,4,4,10,1:35.260,1:34.706,1:37.659
3026,3,20,9,1,1:36.565,1:35.130,1:36.184
3027,3,4,4,2,1:36.443,1:35.803,1:36.381
3028,3,17,9,3,1:35.751,1:35.173,1:36.466
3029,3,22,23,4,1:35.701,1:35.503,1:36.493
3030,3,18,23,5,1:35.533,1:35.556,1:36.532
3031,3,15,7,6,1:36.308,1:35.645,1:36.835
3032,3,3,3,7,1:35.941,1:35.809,1:37.397
3033,3,8,6,8,1:36.137,1:35.856,1:38.089
3034,3,1,1,9,1:35.776,1:35.740,1:38.595
3035,3,67,5,10,1:36.284,1:35.965,1:39.321
3046,4,15,7,1,1:32.799,1:32.671,1:33.431
3047,4,10,7,2,1:33.165,1:32.613,1:33.712
3048,4,20,9,3,1:32.680,1:32.474,1:34.015
3049,4,18,23,4,1:32.978,1:32.842,1:34.044
3050,4,1,1,5,1:32.851,1:32.877,1:34.196
3051,4,22,23,6,1:33.116,1:32.842,1:34.239
3052,4,4,4,7,1:33.627,1:32.860,1:34.578
3053,4,13,6,8,1:33.297,1:33.014,1:34.818
3054,4,3,3,9,1:33.672,1:33.166,1:35.134
3055,4,8,6,10,1:33.117,1:32.827,1:35.380
3066,5,18,23,1,1:20.707,1:20.192,1:20.527
3067,5,20,9,2,1:20.715,1:20.220,1:20.660
3068,5,22,23,3,1:20.808,1:19.954,1:20.762
3069,5,13,6,4,1:20.484,1:20.149,1:20.934
3070,5,17,9,5,1:20.689,1:20.007,1:21.049
3071,5,10,7,6,1:20.877,1:20.107,1:21.247
3072,5,15,7,7,1:21.189,1:20.420,1:21.254
3073,5,4,4,8,1:21.186,1:20.509,1:21.392
3074,5,3,3,9,1:20.745,1:20.256,1:22.558
3075,5,9,2,10,1:20.931,1:20.408,1:22.685
3086,6,18,23,1,1:15.210,1:15.016,1:14.902
3087,6,8,6,2,1:15.746,1:14.514,1:14.927
3088,6,22,23,3,1:15.425,1:14.829,1:15.077
3089,6,20,9,4,1:15.915,1:14.879,1:15.271
3090,6,13,6,5,1:15.340,1:15.001,1:15.437
3091,6,3,3,6,1:15.094,1:14.846,1:15.455
3092,6,5,1,7,1:15.495,1:14.809,1:15.516
3093,6,17,9,8,1:15.260,1:14.825,1:15.653
3094,6,4,4,9,1:15.898,1:15.200,1:16.009
3095,6,6,3,10,1:15.930,1:15.579,1:17.344
3106,7,20,9,1,1:27.330,1:27.016,1:28.316
3107,7,18,23,2,1:27.355,1:27.230,1:28.421
3108,7,22,23,3,1:27.371,1:27.418,1:28.579
3109,7,17,9,4,1:27.466,1:27.416,1:28.613
3110,7,15,7,5,1:27.529,1:27.195,1:28.666
3111,7,8,6,6,1:27.556,1:27.387,1:28.815
3112,7,13,6,7,1:27.508,1:27.349,1:28.858
3113,7,4,4,8,1:27.988,1:27.473,1:29.075
3114,7,3,3,9,1:27.517,1:27.418,1:29.191
3115,7,9,2,10,1:27.788,1:27.455,1:29.357
3126,8,20,9,1,1:18.685,1:18.119,1:19.509
3127,8,22,23,2,1:19.325,1:18.335,1:19.856
3128,8,17,9,3,1:18.674,1:18.209,1:19.868
3129,8,15,7,4,1:18.886,1:18.240,1:20.091
3130,8,6,3,5,1:18.530,1:18.575,1:20.216
3131,8,18,23,6,1:18.957,1:18.663,1:20.289
3132,8,3,3,7,1:19.228,1:18.591,1:20.361
3133,8,10,7,8,1:19.198,1:18.791,1:20.490
3134,8,8,6,9,1:19.010,1:18.566,1:20.715
3135,8,4,4,10,1:19.167,1:18.761,1:20.741
3146,9,17,9,1,1:31.257,1:38.038,1:32.230
3147,9,22,23,2,1:31.482,1:34.455,1:32.357
3148,9,18,23,3,1:31.568,1:39.032,1:32.473
3149,9,20,9,4,1:31.430,1:39.504,1:32.480
3150,9,1,1,5,1:31.473,1:39.149,1:32.616
3151,9,5,1,6,1:31.881,1:40.826,1:33.859
3152,9,16,10,7,1:32.015,1:36.740,1:34.316
3153,9,13,6,8,1:31.600,1:41.708,1:34.574
3154,9,8,6,9,1:31.869,1:41.730,1:34.710
3155,9,12,4,10,1:32.128,1:35.737,1:34.803
3166,10,4,4,1,1:21.313,1:20.826,1:21.569
3167,10,20,9,2,1:21.178,1:20.604,1:21.607
3168,10,17,9,3,1:20.964,1:20.358,1:21.741
3169,10,1,1,4,1:20.842,1:20.465,1:21.839
3170,10,3,3,5,1:20.793,1:20.862,1:21.890
3171,10,5,1,6,1:21.659,1:20.807,1:22.095
3172,10,8,6,7,1:21.500,1:20.647,1:22.468
3173,10,18,23,8,1:21.471,1:20.707,1:22.511
3174,10,6,3,9,1:21.407,1:20.570,1:22.835
3186,11,1,1,1,1:38.649,1:38.182,1:39.489
3187,11,5,1,2,1:38.816,1:38.230,1:39.532
3188,11,22,23,3,1:39.019,1:38.076,1:39.563
3189,11,20,9,4,1:39.295,1:38.273,1:39.789
3190,11,18,23,5,1:38.531,1:38.601,1:39.821
3191,11,8,6,6,1:38.843,1:38.782,1:40.144
3192,11,3,3,7,1:39.039,1:38.346,1:40.185
3193,11,4,4,8,1:39.155,1:38.717,1:40.236
3194,11,17,9,9,1:38.983,1:38.625,1:40.239
3195,11,9,2,10,1:38.806,1:38.747,1:40.512
3206,12,21,10,1,1:45.102,1:44.667,1:46.308
3207,12,15,7,2,1:45.140,1:44.503,1:46.395
3208,12,2,2,3,1:45.566,1:44.709,1:46.500
3209,12,22,23,4,1:45.237,1:44.834,1:46.513
3210,12,9,2,5,1:45.655,1:44.557,1:46.586
3211,12,8,6,6,1:45.579,1:44.953,1:46.633
3212,12,10,7,7,1:45.450,1:44.877,1:46.677
3213,12,20,9,8,1:45.372,1:44.592,1:46.761
3214,12,17,9,9,1:45.350,1:44.924,1:46.788
3215,12,3,3,10,1:45.486,1:45.047,1:47.362
3226,13,1,1,1,1:23.375,1:22.973,1:24.066
3227,13,16,10,2,1:23.576,1:23.070,1:24.261
3228,13,8,6,3,1:23.349,1:23.426,1:24.523
3229,13,5,1,4,1:23.515,1:23.528,1:24.845
3230,13,22,23,5,1:23.483,1:22.976,1:25.015
3231,13,18,23,6,1:23.403,1:22.955,1:25.030
3232,13,24,10,7,1:23.578,1:23.207,1:25.043
3233,13,4,4,8,1:23.708,1:23.497,1:25.072
3234,13,20,9,9,1:23.558,1:23.545,1:25.180
3235,13,17,9,10,1:23.755,1:23.273,1:25.314
3246,14,1,1,1,1:46.977,1:46.657,1:47.891
3247,14,20,9,2,1:47.541,1:46.362,1:48.204
3248,14,3,3,3,1:47.390,1:46.197,1:48.348
3249,14,17,9,4,1:47.646,1:46.328,1:48.722
3250,14,22,23,5,1:47.397,1:46.787,1:48.828
3251,14,4,4,6,1:47.757,1:46.767,1:49.054
3252,14,10,7,7,1:47.770,1:46.707,1:49.180
3253,14,2,2,8,1:47.347,1:46.832,1:49.307
3254,14,9,2,9,1:47.615,1:46.813,1:49.514
3255,14,5,1,10,1:47.542,1:46.842,1:49.778
3266,15,20,9,1,1:30.883,1:30.341,1:32.160
3267,15,15,7,2,1:31.063,1:30.737,1:32.220
3268,15,1,1,3,1:30.917,1:30.627,1:32.395
3269,15,16,10,4,1:31.386,1:31.222,1:32.466
3270,15,22,23,5,1:31.272,1:31.055,1:32.660
3271,15,2,2,6,1:31.501,1:31.260,1:32.945
3272,15,18,23,7,1:31.041,1:30.880,1:32.962
3273,15,8,6,8,1:31.288,1:31.052,1:32.980
3286,16,22,23,1,1:24.100,1:21.659,1:19.576
3287,16,17,9,2,1:24.722,1:20.803,1:19.668
3288,16,16,10,3,1:24.447,1:20.753,1:19.912
3289,16,15,7,4,1:24.621,1:20.635,1:20.097
3290,16,8,6,5,1:23.047,1:21.378,1:20.168
3291,16,67,5,6,1:24.591,1:20.701,1:20.250
3292,16,3,3,7,1:22.828,1:20.368,1:20.326
3293,16,9,2,8,1:23.072,1:21.147,1:20.631
3294,16,6,3,9,1:23.161,1:20.427,1:20.674
3295,16,4,4,10,1:24.842,1:21.657,1:21.422
3306,17,1,1,1,1:39.873,1:39.695,1:40.948
3307,17,20,9,2,1:40.666,1:39.984,1:41.615
3308,17,17,9,3,1:40.667,1:40.272,1:41.726
3309,17,22,23,4,1:40.574,1:40.421,1:41.786
3310,17,18,23,5,1:40.378,1:40.148,1:41.892
3311,17,15,7,6,1:40.517,1:40.373,1:41.897
3312,17,9,2,7,1:40.520,1:40.545,1:41.992
3313,17,2,2,8,1:40.558,1:40.635,1:42.343
3314,17,3,3,9,1:40.842,1:40.661,1:42.583
3315,17,67,5,10,1:40.908,1:40.430,1:42.713
3326,337,20,9,1,1:55.029,1:53.883,1:54.101
3327,337,13,6,2,1:55.313,1:54.331,1:54.242
3328,337,4,6,3,1:54.612,1:54.172,1:54.608
3329,337,1,1,4,1:55.341,1:54.707,1:55.217
3330,337,3,131,5,1:55.463,1:54.682,1:55.241
3331,337,17,9,6,1:55.298,1:54.318,1:55.284
3332,337,30,131,7,1:55.593,1:55.105,1:55.524
3333,337,18,1,8,1:55.715,1:55.168,1:55.672
3334,337,9,4,9,1:55.511,1:54.963,1:55.885
3335,337,16,10,10,1:55.213,1:54.996,1:56.309
3350,338,20,9,1,1:24.774,1:24.096,1:23.919
3351,338,17,9,2,1:25.286,1:24.276,1:24.035
3352,338,4,6,3,1:25.082,1:24.335,1:24.111
3353,338,18,1,4,1:24.897,1:24.531,1:24.675
3354,338,13,6,5,1:25.548,1:25.010,1:24.837
3355,338,3,131,6,1:24.788,1:24.788,1:24.884
3356,338,30,131,7,1:25.351,1:24.871,1:24.927
3357,338,22,3,8,1:25.702,1:25.085,1:25.217
3358,338,9,4,9,1:25.588,1:25.122,1:25.372
3359,338,16,10,10,1:25.504,1:25.046,1:26.036
3374,339,17,9,1,1:51.886,1:48.210,1:49.327
3375,339,3,131,2,1:52.560,1:47.417,1:50.673
3376,339,20,9,3,1:47.632,1:46.828,1:50.789
3377,339,16,10,4,1:49.479,1:47.085,1:50.914
3378,339,807,3,5,1:49.664,1:47.346,1:51.001
3379,339,9,4,6,1:46.283,1:46.951,1:51.051
3380,339,22,3,7,1:50.301,1:48.371,1:51.511
3381,339,30,131,8,1:52.239,1:48.400,1:51.717
3382,339,155,15,9,1:48.467,1:47.792,1:51.767
3383,339,24,10,10,1:49.922,1:48.238,1:52.254
3398,340,20,9,1,1:36.317,1:35.280,1:34.558
3399,340,17,9,2,1:35.978,1:35.100,1:34.808
3400,340,4,6,3,1:35.987,1:35.235,1:34.913
3401,340,3,131,4,1:35.952,1:35.134,1:34.923
3402,340,18,1,5,1:36.122,1:35.443,1:34.979
3403,340,1,1,6,1:35.641,1:34.928,1:35.034
3404,340,13,6,7,1:36.076,1:35.290,1:35.180
3405,340,9,4,8,1:36.348,1:35.550,1:35.364
3406,340,30,131,9,1:36.484,1:35.715,1:35.646
3407,340,16,10,10,1:36.671,1:35.665,1:35.963
3422,341,17,9,1,1:21.412,1:20.655,1:19.995
3423,341,20,9,2,1:21.680,1:20.772,1:20.101
3424,341,1,1,3,1:21.723,1:21.415,1:20.829
3425,341,4,6,4,1:21.957,1:21.549,1:20.937
3426,341,18,1,5,1:21.915,1:21.168,1:20.991
3427,341,30,131,6,1:22.528,1:21.557,1:21.294
3428,341,9,4,7,1:22.488,1:21.599,1:21.353
3429,341,3,131,8,1:22.419,1:21.867,1:21.408
3430,341,13,6,9,1:22.564,1:21.841,1:21.585
3431,341,155,15,10,1:22.577,1:21.725,1:21.984
3446,342,17,9,1,1:15.035,1:14.462,1:13.826
3447,342,9,4,2,1:15.045,1:14.549,1:14.120
3448,342,20,9,3,1:15.110,1:14.568,1:14.227
3449,342,13,6,4,1:14.757,1:14.405,1:14.283
3450,342,1,1,5,1:15.676,1:14.527,1:14.432
3451,342,3,131,6,1:15.188,1:14.375,1:14.544
3452,342,30,131,7,1:15.649,1:14.691,1:14.590
3453,342,18,1,8,1:15.623,1:15.150,1:14.637
3454,342,22,3,9,1:15.590,1:15.083,1:14.901
3455,342,24,10,10,1:15.397,1:15.061,1:15.170
3470,343,17,9,1,1:27.500,1:26.818,1:26.295
3471,343,1,1,2,1:27.667,1:27.013,1:26.433
3472,343,20,9,3,1:27.067,1:26.729,1:26.760
3473,343,18,1,4,1:27.555,1:27.277,1:26.781
3474,343,30,131,5,1:27.756,1:27.438,1:26.857
3475,343,3,131,6,1:27.649,1:27.141,1:26.952
3476,343,9,4,7,1:27.766,1:27.426,1:27.039
3477,343,13,6,8,1:27.993,1:27.200,1:27.082
3478,343,808,4,9,1:27.620,1:27.387,1:27.430
3479,343,155,15,10,1:28.158,1:27.434,1:28.122
3494,344,1,1,1,1:15.889,1:15.528,1:15.105
3495,344,17,9,2,1:16.423,1:15.692,1:15.373
3496,344,20,9,3,1:16.129,1:15.556,1:15.420
3497,344,4,6,4,1:16.171,1:15.597,1:15.435
3498,344,18,1,5,1:16.371,1:15.742,1:15.520
3499,344,24,10,6,1:17.086,1:16.171,1:15.648
3500,344,13,6,7,1:16.673,1:16.314,1:15.688
3501,344,9,4,8,1:16.370,1:15.682,1:15.715
3502,344,16,10,9,1:16.495,1:16.295,1:15.881
3503,344,3,131,10,1:16.350,1:16.001,1:16.071
3518,345,20,9,1,1:38.324,1:38.015,1:37.587
3519,345,17,9,2,1:38.549,1:38.041,1:37.662
3520,345,1,1,3,1:38.697,1:38.158,1:37.969
3521,345,4,6,4,1:38.472,1:38.179,1:38.075
3522,345,13,6,5,1:38.657,1:38.046,1:38.127
3523,345,9,4,6,1:38.132,1:38.062,1:38.137
3524,345,18,1,7,1:38.360,1:38.399,1:38.210
3525,345,807,3,8,1:38.843,1:38.523,1:38.428
3526,345,22,3,9,1:38.449,1:38.326,1:38.428
3527,345,808,4,10,1:39.004,1:38.552,1:38.523
3542,346,20,9,1,1:30.841,1:30.480,1:29.615
3543,346,17,9,2,1:30.858,1:30.114,1:29.758
3544,346,4,6,3,1:30.997,1:30.700,1:30.426
3545,346,1,1,4,1:31.297,1:31.118,1:30.556
3546,346,3,131,5,1:31.626,1:31.085,1:30.625
3547,346,9,4,6,1:31.680,1:31.344,1:31.040
3548,346,13,6,7,1:31.313,1:31.010,1:31.172
3549,346,22,3,8,1:31.424,1:31.126,1:31.175
3550,346,37,15,9,1:31.533,1:31.327,1:31.274
3551,346,30,131,10,1:32.058,1:31.022,1:31.430
3566,347,20,9,1,1:15.152,1:14.249,1:13.791
3567,347,4,6,2,1:14.808,1:14.081,1:13.793
3568,347,13,6,3,1:15.216,1:14.478,1:14.290
3569,347,17,9,4,1:15.334,1:14.340,1:14.347
3570,347,18,1,5,1:15.823,1:14.716,1:14.427
3571,347,1,1,6,1:15.505,1:14.488,1:14.566
3572,347,9,4,7,1:15.736,1:14.835,1:15.079
3573,347,22,3,8,1:16.398,1:14.698,1:15.109
3574,347,3,131,9,1:16.178,1:15.018,1:15.179
3575,347,807,3,10,1:16.387,1:14.943,1:15.339
3590,348,20,9,1,1:20.417,1:19.573,1:18.773
3591,348,17,9,2,1:21.132,1:19.531,1:19.184
3592,348,4,6,3,1:21.278,1:20.237,1:19.987
3593,348,13,6,4,1:21.299,1:20.857,1:20.331
3594,348,1,1,5,1:21.455,1:20.877,1:20.499
3595,348,3,131,6,1:21.212,1:20.811,1:21.082
3596,348,808,4,7,1:21.558,1:20.797,1:21.229
3597,348,9,4,8,1:21.159,1:20.867,1:21.328
3598,348,37,15,9,1:21.891,1:21.273,1:21.411
3599,348,807,3,10,1:21.598,1:21.275,1:21.710
3614,349,17,9,1,1:57.352,1:47.253,1:45.778
3615,349,1,1,2,1:56.706,1:46.211,1:45.863
3616,349,9,4,3,1:56.041,1:47.320,1:46.100
3617,349,20,9,4,1:58.487,1:47.245,1:46.127
3618,349,18,1,5,1:57.981,1:46.790,1:46.206
3619,349,13,6,6,1:58.323,1:47.322,1:46.314
3620,349,22,3,7,1:55.757,1:47.797,1:46.602
3621,349,16,10,8,1:58.730,1:47.292,1:46.659
3622,349,807,3,9,1:55.442,1:47.821,1:47.053
3623,349,4,6,10,1:57.023,1:47.544,1:47.441
3638,350,4,6,1,1:22.646,1:22.297,1:21.962
3639,350,18,1,2,1:23.085,1:22.354,1:22.084
3640,350,13,6,3,1:22.421,1:22.610,1:22.293
3641,350,17,9,4,1:23.431,1:22.706,1:22.433
3642,350,1,1,5,1:22.830,1:22.394,1:22.623
3643,350,20,9,6,1:23.235,1:22.701,1:22.675
3644,350,3,131,7,1:23.529,1:23.055,1:23.027
3645,350,807,3,8,1:23.516,1:22.989,1:23.037
3646,350,9,4,9,1:23.234,1:22.880,1:23.039
3647,350,22,3,10,1:23.695,1:23.142,1:23.328
3662,351,4,6,1,1:46.541,1:45.809,1:45.390
3663,351,20,9,2,1:46.960,1:45.561,1:45.457
3664,351,1,1,3,1:48.296,1:46.042,1:45.571
3665,351,18,1,4,1:48.032,1:46.490,1:45.944
3666,351,17,9,5,1:47.088,1:45.908,1:45.977
3667,351,22,3,6,1:48.183,1:47.019,1:46.236
3668,351,3,131,7,1:48.554,1:46.783,1:46.443
3669,351,9,4,8,1:47.657,1:46.949,1:46.593
3670,351,30,131,9,1:48.425,1:47.160,1:46.702
3671,351,155,15,10,1:48.908,1:47.559,1:47.884
3686,352,20,9,1,1:32.035,1:31.184,1:30.785
3687,352,17,9,2,1:32.476,1:31.241,1:30.853
3688,352,1,1,3,1:32.809,1:31.523,1:31.169
3689,352,9,4,4,1:32.808,1:32.042,1:31.231
3690,352,4,6,5,1:32.555,1:31.819,1:31.352
3691,352,18,1,6,1:32.636,1:31.763,1:31.378
3692,352,3,131,7,1:32.238,1:31.886,1:31.494
3693,352,22,3,8,1:32.361,1:31.874,1:31.535
3694,352,807,3,9,1:32.211,1:31.926,1:31.559
3695,352,30,131,10,1:32.513,1:32.073,1:31.846
3710,353,20,9,1,1:37.123,1:36.074,1:35.585
3711,353,17,9,2,1:37.373,1:36.039,1:35.659
3712,353,4,6,3,1:37.144,1:36.287,1:35.766
3713,353,1,1,4,1:37.113,1:36.197,1:36.062
3714,353,3,131,5,1:37.708,1:36.791,1:36.535
3715,353,13,6,6,1:37.515,1:36.169,1:36.571
3716,353,18,1,7,1:38.123,1:37.064,1:36.731
3717,353,9,4,8,1:37.703,1:37.179,1:36.824
3718,353,30,131,9,1:37.980,1:37.077,1:36.950
3719,353,22,3,10,1:38.257,1:37.511,1:36.998
3734,354,807,3,1,1:20.050,1:19.144,1:14.470
3735,354,20,9,2,1:19.160,1:18.691,1:15.519
3736,354,17,9,3,1:19.025,1:18.516,1:15.637
3737,354,1,1,4,1:19.931,1:18.921,1:15.747
3738,354,4,6,5,1:18.987,1:19.010,1:15.989
3739,354,22,3,6,1:19.799,1:18.925,1:16.203
3740,354,9,4,7,1:19.249,1:18.877,1:16.552
3741,354,30,131,8,1:19.879,1:18.923,1:16.925
3742,354,13,6,9,1:19.778,1:19.200,1:17.101
3743,354,808,4,10,1:20.189,1:19.153,1:17.656
3758,355,20,9,1,1:40.318,1:39.874,1:39.394
3759,355,1,1,2,1:40.335,1:40.119,1:39.425
3760,355,4,6,3,1:40.170,1:40.311,1:39.792
3761,355,18,1,4,1:40.877,1:40.014,1:39.823
3762,355,17,9,5,1:40.690,1:40.074,1:39.925
3763,355,13,6,6,1:40.942,1:40.323,1:40.202
3764,355,22,3,7,1:40.904,1:40.476,1:40.203
3765,355,30,131,8,1:41.222,1:40.452,1:40.516
3766,355,3,131,9,1:40.231,1:40.060,1:40.589
3767,355,808,4,10,1:41.018,1:40.658,1:40.901
4537,841,20,9,1,1:25.296,1:24.090,1:23.529
4538,841,1,1,2,1:25.384,1:24.595,1:24.307
4539,841,17,9,3,1:25.900,1:24.658,1:24.395
4540,841,18,1,4,1:25.886,1:24.957,1:24.779
4541,841,4,6,5,1:25.707,1:25.242,1:24.974
4542,841,808,4,6,1:25.543,1:25.582,1:25.247
4543,841,3,131,7,1:25.856,1:25.606,1:25.421
4544,841,13,6,8,1:26.031,1:25.611,1:25.599
4545,841,155,15,9,1:25.717,1:25.405,1:25.626
4546,841,67,5,10,1:26.232,1:25.882,1:27.066
4562,842,20,9,1,1:37.468,1:35.934,1:34.870
4563,842,1,1,2,1:36.861,1:35.852,1:34.974
4564,842,17,9,3,1:37.924,1:36.080,1:35.179
4565,842,18,1,4,1:37.033,1:35.569,1:35.200
4566,842,4,6,5,1:36.897,1:36.320,1:35.802
4567,842,2,4,6,1:37.224,1:36.811,1:36.124
4568,842,13,6,7,1:36.744,1:36.557,1:36.251
4569,842,808,4,8,1:37.210,1:36.642,1:36.324
4570,842,3,131,9,1:37.316,1:36.388,1:36.809
4571,842,155,15,10,1:36.994,1:36.691,1:36.820
4586,843,20,9,1,1:35.674,1:34.776,1:33.706
4587,843,18,1,2,1:35.924,1:34.662,1:34.421
4588,843,1,1,3,1:36.091,1:34.486,1:34.463
4589,843,3,131,4,1:35.272,1:35.850,1:34.670
4590,843,4,6,5,1:35.389,1:35.165,1:35.119
4591,843,13,6,6,1:35.478,1:35.437,1:35.145
4592,843,153,5,7,1:36.133,1:35.563,1:36.158
4593,843,814,10,8,1:35.702,1:35.858,1:36.190
4594,843,67,5,9,1:36.110,1:35.500,1:36.203
4610,844,20,9,1,1:27.039,1:25.610,1:25.049
4611,844,17,9,2,1:27.090,1:26.075,1:25.454
4612,844,3,131,3,1:27.514,1:25.801,1:25.574
4613,844,1,1,4,1:27.091,1:26.066,1:25.595
4614,844,4,6,5,1:27.349,1:26.152,1:25.851
4615,844,18,1,6,1:27.374,1:26.485,1:25.982
4616,844,808,4,7,1:27.475,1:26.654,1:26.296
4617,844,30,131,8,1:27.697,1:26.121,1:26.646
4618,844,2,4,9,1:27.901,1:26.740,1:26.659
4633,845,17,9,1,1:23.619,1:21.773,1:20.981
4634,845,20,9,2,1:24.142,1:21.540,1:21.181
4635,845,1,1,3,1:24.370,1:22.148,1:21.961
4636,845,4,6,4,1:23.485,1:22.813,1:21.964
4637,845,18,1,5,1:24.428,1:22.050,1:21.996
4638,845,808,4,6,1:23.069,1:22.948,1:22.471
4639,845,3,131,7,1:23.507,1:22.569,1:22.599
4640,845,13,6,8,1:23.506,1:23.026,1:22.888
4641,845,813,3,9,1:23.406,1:22.854,1:22.952
4656,846,20,9,1,1:15.606,1:14.277,1:13.556
4657,846,18,1,2,1:15.397,1:14.545,1:13.997
4658,846,17,9,3,1:16.087,1:14.742,1:14.019
4659,846,4,6,4,1:16.051,1:14.569,1:14.483
4660,846,30,131,5,1:16.092,1:14.981,1:14.682
4661,846,13,6,6,1:16.309,1:14.648,1:14.877
4662,846,1,1,7,1:15.207,1:14.275,1:15.280
4663,846,3,131,8,1:15.858,1:14.741,1:15.766
4664,846,813,3,9,1:15.819,1:15.545,1:16.528
4680,847,20,9,1,1:14.011,1:13.486,1:13.014
4681,847,4,6,2,1:13.822,1:13.672,1:13.199
4682,847,13,6,3,1:14.026,1:13.431,1:13.217
4683,847,17,9,4,1:14.375,1:13.654,1:13.429
4684,847,1,1,5,1:14.114,1:13.926,1:13.565
4685,847,3,131,6,1:14.920,1:13.950,1:13.814
4686,847,18,1,7,1:14.374,1:13.955,1:13.838
4687,847,30,131,8,1:14.970,1:14.242,1:13.864
4688,847,2,4,9,1:15.096,1:14.467,1:14.062
4689,847,808,4,10,1:14.699,1:14.354,1:14.085
4704,848,20,9,1,1:39.116,1:37.305,1:36.975
4705,848,17,9,2,1:39.956,1:38.058,1:37.163
4706,848,1,1,3,1:39.244,1:37.727,1:37.380
4707,848,4,6,4,1:39.725,1:37.930,1:37.454
4708,848,13,6,5,1:38.413,1:38.566,1:37.535
4709,848,18,1,6,1:39.453,1:37.749,1:37.645
4710,848,3,131,7,1:39.266,1:38.373,1:38.231
4711,848,30,131,8,1:39.198,1:38.365,1:38.240
4728,849,17,9,1,1:32.670,1:31.673,1:30.399
4729,849,20,9,2,1:32.977,1:32.379,1:30.431
4730,849,4,6,3,1:32.986,1:31.727,1:30.516
4731,849,13,6,4,1:32.760,1:31.640,1:31.124
4732,849,18,1,5,1:34.230,1:32.273,1:31.898
4733,849,814,10,6,1:34.472,1:32.569,1:31.929
4734,849,813,3,7,1:32.702,1:32.588,1:31.933
4735,849,155,15,8,1:34.324,1:32.399,1:32.128
4736,849,3,131,9,1:34.186,1:32.295,1:32.209
4737,849,1,1,10,1:33.581,1:32.505,1:32.376
4752,850,17,9,1,1:33.096,1:31.311,1:30.079
4753,850,1,1,2,1:32.934,1:30.998,1:30.134
4754,850,20,9,3,1:32.973,1:31.017,1:30.216
4755,850,4,6,4,1:32.916,1:31.150,1:30.442
4756,850,13,6,5,1:31.826,1:31.582,1:30.910
4757,850,3,131,6,1:32.785,1:31.343,1:31.263
4758,850,18,1,7,1:33.224,1:31.532,1:31.288
4759,850,16,10,8,1:32.286,1:31.809,1:32.010
4760,850,808,4,9,1:33.187,1:31.985,1:32.187
4761,850,30,131,10,1:32.603,1:32.180,1:32.482
4776,851,20,9,1,1:21.740,1:21.095,1:19.815
4777,851,1,1,2,1:21.636,1:21.105,1:19.978
4778,851,18,1,3,1:22.038,1:20.578,1:20.024
4779,851,13,6,4,1:22.130,1:21.099,1:20.350
4780,851,4,6,5,1:21.578,1:20.262,1:20.365
